PermitNo,ContactID,ContactTypeCode,ProductType,ContactPriority,DateCreated
FA0006589,1388,MAILING,FOG,1,2015-03-20 08:09:59.793
FA0006590,1389,MAILING,FOG,1,2015-03-20 08:09:59.800
FA0006592,1390,MAILING,FOG,1,2015-03-20 08:09:59.803
FA0006604,1391,MAILING,FOG,1,2015-03-20 08:09:59.810
FA0006609,1392,MAILING,FOG,1,2015-03-20 08:09:59.813
FA0006610,1393,MAILING,FOG,1,2015-03-20 08:09:59.820
FA0006620,1394,MAILING,FOG,1,2015-03-20 08:09:59.823
FA0006648,1395,MAILING,FOG,1,2015-03-20 08:09:59.830
FA0006686,1396,MAILING,FOG,1,2015-03-20 08:09:59.847
FA0006692,1397,MAILING,FOG,1,2015-03-20 08:09:59.853
FA0006698,1398,MAILING,FOG,1,2015-03-20 08:09:59.857
FA0006699,1399,MAILING,FOG,1,2015-03-20 08:09:59.860
FA0006711,1400,MAILING,FOG,1,2015-03-20 08:09:59.863
FA0006718,1401,MAILING,FOG,1,2015-03-20 08:09:59.870
FA0006719,1402,MAILING,FOG,1,2015-03-20 08:09:59.877
FA0006720,1403,MAILING,FOG,1,2015-03-20 08:09:59.880
FA0006721,1404,MAILING,FOG,1,2015-03-20 08:10:00.007
FA0006723,1405,MAILING,FOG,1,2015-03-20 08:10:00.053
FA0006724,1406,MAILING,FOG,1,2015-03-20 08:10:00.070
FA0006725,1407,MAILING,FOG,1,2015-03-20 08:10:00.087
FA0006739,1408,MAILING,FOG,1,2015-03-20 08:10:00.090
FA0006742,1409,Operations,FOG,1,2015-03-20 08:10:00.097
FA0006750,1410,MAILING,FOG,1,2015-03-20 08:10:00.100
FA0006783,1411,MAILING,FOG,1,2015-03-20 08:10:00.107
FA0006786,1412,MAILING,FOG,1,2015-03-20 08:10:00.110
FA0006875,1413,MAILING,FOG,1,2015-03-20 08:10:00.117
FA0006905,1414,MAILING,FOG,1,2015-03-20 08:10:00.123
FA0006906,1415,MAILING,FOG,1,2015-03-20 08:10:00.130
FA0006907,1416,MAILING,FOG,1,2015-03-20 08:10:00.153
FA0006929,1417,MAILING,FOG,1,2015-03-20 08:10:00.160
FA0006941,1418,MAILING,FOG,1,2015-03-20 08:10:00.167
FA0006970,1420,MAILING,FOG,1,2015-03-20 08:10:00.183
FA0006986,1421,MAILING,FOG,1,2015-03-20 08:10:00.210
FA0006987,1422,MAILING,FOG,1,2015-03-20 08:10:00.217
FA0006988,1423,MAILING,FOG,1,2015-03-20 08:10:00.220
FA0006992,1424,MAILING,FOG,1,2015-03-20 08:10:00.223
FA0006999,1425,MAILING,FOG,1,2015-03-20 08:10:00.230
FA0007016,1426,MAILING,FOG,1,2015-03-20 08:10:00.237
FA0007017,1427,MAILING,FOG,1,2015-03-20 08:10:00.253
FA0007025,1428,MAILING,FOG,1,2015-03-20 08:10:00.257
FA0007041,1429,MAILING,FOG,1,2015-03-20 08:10:00.260
FA0007053,1430,MAILING,FOG,1,2015-03-20 08:10:00.267
FA0007054,1431,MAILING,FOG,1,2015-03-20 08:10:00.270
FA0007076,1432,MAILING,FOG,1,2015-03-20 08:10:00.273
FA0007082,1433,MAILING,FOG,1,2015-03-20 08:10:00.280
FA0007083,1434,MAILING,FOG,1,2015-03-20 08:10:00.283
FA0007084,1435,MAILING,FOG,1,2015-03-20 08:10:00.287
FA0007086,1436,MAILING,FOG,1,2015-03-20 08:10:00.290
FA0007087,1437,MAILING,FOG,1,2015-03-20 08:10:00.297
FA0007088,1438,MAILING,FOG,1,2015-03-20 08:10:00.300
FA0007092,1439,MAILING,FOG,1,2015-03-20 08:10:00.303
FA0007102,1440,MAILING,FOG,1,2015-03-20 08:10:00.310
FA0007106,1441,MAILING,FOG,1,2015-03-20 08:10:00.313
FA0007111,1442,MAILING,FOG,1,2015-03-20 08:10:00.320
FA0007113,1443,MAILING,FOG,1,2015-03-20 08:10:00.323
FA0007118,1444,MAILING,FOG,1,2015-03-20 08:10:00.327
FA0007140,1445,MAILING,FOG,1,2015-03-20 08:10:00.330
FA0007141,1446,MAILING,FOG,1,2015-03-20 08:10:00.333
FA0007156,1447,MAILING,FOG,1,2015-03-20 08:10:00.353
FA0007161,1448,MAILING,FOG,1,2015-03-20 08:10:00.357
FA0007167,1449,MAILING,FOG,1,2015-03-20 08:10:00.360
FA0007169,1450,MAILING,FOG,1,2015-03-20 08:10:00.367
FA0007170,1451,MAILING,FOG,1,2015-03-20 08:10:00.370
FA0007171,1452,MAILING,FOG,1,2015-03-20 08:10:00.377
FA0007172,1453,MAILING,FOG,1,2015-03-20 08:10:00.383
FA0007173,1454,Authorized,FOG,1,2015-03-20 08:10:00.393
FA0007174,1455,MAILING,FOG,1,2015-03-20 08:10:00.400
FA0007176,1456,MAILING,FOG,1,2015-03-20 08:10:00.403
FA0007177,1457,MAILING,FOG,1,2015-03-20 08:10:00.407
FA0007185,1458,MAILING,FOG,1,2015-03-20 08:10:00.410
FA0013668,1459,Restaurant Manager,FOG,1,2015-03-20 08:10:00.413
FA0007194,1460,MAILING,FOG,1,2015-03-20 08:10:00.417
FA0007195,1461,MAILING,FOG,1,2015-03-20 08:10:00.420
FA0007202,1462,MAILING,FOG,1,2015-03-20 08:10:00.427
FA0007205,1463,MAILING,FOG,1,2015-03-20 08:10:00.430
FA0007208,1464,MAILING,FOG,1,2015-03-20 08:10:00.433
FA0007222,1465,MAILING,FOG,1,2015-03-20 08:10:00.447
FA0007232,1466,MAILING,FOG,1,2015-03-20 08:10:00.450
FA0007234,1467,MAILING,FOG,1,2015-03-20 08:10:00.453
FA0007239,1468,MAILING,FOG,1,2015-03-20 08:10:00.460
FA0007274,1469,MAILING,FOG,1,2015-03-20 08:10:00.463
FA0007279,1470,MAILING,FOG,1,2015-03-20 08:10:00.467
FA0007281,1471,MAILING,FOG,1,2015-03-20 08:10:00.470
FA0007282,1472,MAILING,FOG,1,2015-03-20 08:10:00.473
FA0007285,1473,MAILING,FOG,1,2015-03-20 08:10:00.477
FA0007289,1474,MAILING,FOG,1,2015-03-20 08:10:00.480
FA0007290,1475,MAILING,FOG,1,2015-03-20 08:10:00.487
FA0007294,1476,MAILING,FOG,1,2015-03-20 08:10:00.490
FA0007295,1477,MAILING,FOG,1,2015-03-20 08:10:00.493
FA0007304,1478,MAILING,FOG,1,2015-03-20 08:10:00.497
FA0007305,1479,MAILING,FOG,1,2015-03-20 08:10:00.500
FA0007316,1480,MAILING,FOG,1,2015-03-20 08:10:00.507
FA0007318,1481,MAILING,FOG,1,2015-03-20 08:10:00.510
FA0007319,1482,MAILING,FOG,1,2015-03-20 08:10:00.513
FA0007320,1483,MAILING,FOG,1,2015-03-20 08:10:00.517
FA0007341,1484,MAILING,FOG,1,2015-03-20 08:10:00.520
FA0007343,1485,MAILING,FOG,1,2015-03-20 08:10:00.527
FA0007351,1486,MAILING,FOG,1,2015-03-20 08:10:00.530
FA0007353,1487,MAILING,FOG,1,2015-03-20 08:10:00.533
FA0007377,1488,MAILING,FOG,1,2015-03-20 08:10:00.547
FA0007378,1489,MAILING,FOG,1,2015-03-20 08:10:00.550
FA0007379,1490,MAILING,FOG,1,2015-03-20 08:10:00.557
FA0007382,1491,MAILING,FOG,1,2015-03-20 08:10:00.567
FA0007383,1492,MAILING,FOG,1,2015-03-20 08:10:00.580
FA0007385,1493,MAILING,FOG,1,2015-03-20 08:10:00.590
FA0007396,1494,MAILING,FOG,1,2015-03-20 08:10:00.613
FA0007399,1495,MAILING,FOG,1,2015-03-20 08:10:00.643
FA0007411,1496,MAILING,FOG,1,2015-03-20 08:10:00.653
FA0007422,1497,MAILING,FOG,1,2015-03-20 08:10:00.660
FA0007427,1498,MAILING,FOG,1,2015-03-20 08:10:00.663
FA0007437,1499,MAILING,FOG,1,2015-03-20 08:10:00.667
FA0007447,1500,MAILING,FOG,1,2015-03-20 08:10:00.670
FA0007448,1501,MAILING,FOG,1,2015-03-20 08:10:00.673
FA0007454,1502,MAILING,FOG,1,2015-03-20 08:10:00.680
FA0007457,1503,MAILING,FOG,1,2015-03-20 08:10:00.683
FA0007459,1504,MAILING,FOG,1,2015-03-20 08:10:00.687
FA0007462,1505,MAILING,FOG,1,2015-03-20 08:10:00.690
FA0007478,1506,MAILING,FOG,1,2015-03-20 08:10:00.693
FA0007489,1507,MAILING,FOG,1,2015-03-20 08:10:00.700
FA0007520,1508,MAILING,FOG,1,2015-03-20 08:10:00.703
FA0007523,1509,MAILING,FOG,1,2015-03-20 08:10:00.707
FA0007524,1510,MAILING,FOG,1,2015-03-20 08:10:00.710
FA0007527,1511,MAILING,FOG,1,2015-03-20 08:10:00.717
FA0007528,1512,MAILING,FOG,1,2015-03-20 08:10:00.720
FA0007579,1513,MAILING,FOG,1,2015-03-20 08:10:00.723
FA0007583,1514,MAILING,FOG,1,2015-03-20 08:10:00.727
FA0007594,1516,MAILING,FOG,1,2015-03-20 08:10:00.733
FA0007595,1517,MAILING,FOG,1,2015-03-20 08:10:00.747
FA0007596,1518,MAILING,FOG,1,2015-03-20 08:10:00.757
FA0007597,1519,MAILING,FOG,1,2015-03-20 08:10:00.770
FA0007633,1520,MAILING,FOG,1,2015-03-20 08:10:00.777
FA0007673,1521,MAILING,FOG,1,2015-03-20 08:10:00.780
FA0007745,1524,MAILING,FOG,1,2015-03-20 08:10:00.797
FA0007770,1525,MAILING,FOG,1,2015-03-20 08:10:00.800
FA0007776,1526,MAILING,FOG,1,2015-03-20 08:10:00.803
FA0007781,1527,MAILING,FOG,1,2015-03-20 08:10:00.807
FA0007788,1528,MAILING,FOG,1,2015-03-20 08:10:00.813
FA0007793,1529,MAILING,FOG,1,2015-03-20 08:10:00.817
FA0007794,1530,MAILING,FOG,1,2015-03-20 08:10:00.820
FA0007795,1531,MAILING,FOG,1,2015-03-20 08:10:00.827
FA0007800,1532,MAILING,FOG,1,2015-03-20 08:10:00.830
FA0007803,1533,MAILING,FOG,1,2015-03-20 08:10:00.833
FA0007808,1534,MAILING,FOG,1,2015-03-20 08:10:00.853
FA0007811,1535,MAILING,FOG,1,2015-03-20 08:10:00.857
FA0007812,1536,MAILING,FOG,1,2015-03-20 08:10:00.860
FA0007817,1537,MAILING,FOG,1,2015-03-20 08:10:00.873
FA0007818,1538,MAILING,FOG,1,2015-03-20 08:10:00.877
FA0007834,1539,MAILING,FOG,1,2015-03-20 08:10:00.883
FA0007836,1540,MAILING,FOG,1,2015-03-20 08:10:00.980
FA0007837,1541,MAILING,FOG,1,2015-03-20 08:10:00.990
FA0007852,1542,MAILING,FOG,1,2015-03-20 08:10:00.993
FA0007854,1543,MAILING,FOG,1,2015-03-20 08:10:01.003
FA0007858,1544,MAILING,FOG,1,2015-03-20 08:10:01.010
FA0007860,1545,MAILING,FOG,1,2015-03-20 08:10:01.030
FA0007862,1546,MAILING,FOG,1,2015-03-20 08:10:01.037
FA0007868,1547,MAILING,FOG,1,2015-03-20 08:10:01.050
FA0007873,1548,MAILING,FOG,1,2015-03-20 08:10:01.157
FA0007874,1549,MAILING,FOG,1,2015-03-20 08:10:01.160
FA0007878,1550,MAILING,FOG,1,2015-03-20 08:10:01.167
FA0007888,1551,MAILING,FOG,1,2015-03-20 08:10:01.170
FA0007889,1552,MAILING,FOG,1,2015-03-20 08:10:01.173
FA0007892,1553,MAILING,FOG,1,2015-03-20 08:10:01.180
FA0007899,1554,MAILING,FOG,1,2015-03-20 08:10:01.183
FA0007904,1555,MAILING,FOG,1,2015-03-20 08:10:01.187
FA0007908,1556,MAILING,FOG,1,2015-03-20 08:10:01.190
FA0007919,1557,MAILING,FOG,1,2015-03-20 08:10:01.200
FA0007922,1558,MAILING,FOG,1,2015-03-20 08:10:01.203
FA0007923,1559,MAILING,FOG,1,2015-03-20 08:10:01.207
FA0007924,1560,MAILING,FOG,1,2015-03-20 08:10:01.210
FA0007925,1561,MAILING,FOG,1,2015-03-20 08:10:01.237
FA0007926,1562,MAILING,FOG,1,2015-03-20 08:10:01.250
FA0007947,1563,MAILING,FOG,1,2015-03-20 08:10:01.263
FA0007949,1564,MAILING,FOG,1,2015-03-20 08:10:01.270
FA0007952,1565,MAILING,FOG,1,2015-03-20 08:10:01.277
FA0007955,1566,MAILING,FOG,1,2015-03-20 08:10:01.280
FA0007959,1567,MAILING,FOG,1,2015-03-20 08:10:01.287
FA0007963,1569,MAILING,FOG,1,2015-03-20 08:10:01.293
FA0007964,1570,MAILING,FOG,1,2015-03-20 08:10:01.300
FA0007977,1571,MAILING,FOG,1,2015-03-20 08:10:01.303
FA0008013,1572,MAILING,FOG,1,2015-03-20 08:10:01.307
FA0008014,1573,MAILING,FOG,1,2015-03-20 08:10:01.310
FA0008022,1574,MAILING,FOG,1,2015-03-20 08:10:01.317
FA0008030,1575,MAILING,FOG,1,2015-03-20 08:10:01.320
FA0008031,1576,MAILING,FOG,1,2015-03-20 08:10:01.323
FA0008032,1577,MAILING,FOG,1,2015-03-20 08:10:01.330
FA0008040,1578,MAILING,FOG,1,2015-03-20 08:10:01.333
FA0008041,1579,MAILING,FOG,1,2015-03-20 08:10:01.340
FA0008043,1580,MAILING,FOG,1,2015-03-20 08:10:01.360
FA0008046,1581,MAILING,FOG,1,2015-03-20 08:10:01.367
FA0008047,1582,MAILING,FOG,1,2015-03-20 08:10:01.373
FA0008048,1583,MAILING,FOG,1,2015-03-20 08:10:01.380
FA0008050,1584,MAILING,FOG,1,2015-03-20 08:10:01.393
FA0008055,1585,MAILING,FOG,1,2015-03-20 08:10:01.400
FA0008056,1586,MAILING,FOG,1,2015-03-20 08:10:01.403
FA0008059,1587,MAILING,FOG,1,2015-03-20 08:10:01.410
FA0008060,1588,MAILING,FOG,1,2015-03-20 08:10:01.413
FA0008061,1589,MAILING,FOG,1,2015-03-20 08:10:01.417
FA0008062,1590,MAILING,FOG,1,2015-03-20 08:10:01.420
FA0008070,1591,MAILING,FOG,1,2015-03-20 08:10:01.427
FA0008072,1592,MAILING,FOG,1,2015-03-20 08:10:01.433
FA0008073,1593,MAILING,FOG,1,2015-03-20 08:10:01.437
FA0008074,1594,MAILING,FOG,1,2015-03-20 08:10:01.477
FA0008081,1595,MAILING,FOG,1,2015-03-20 08:10:01.483
FA0008088,1596,MAILING,FOG,1,2015-03-20 08:10:01.487
FA0008095,1597,MAILING,FOG,1,2015-03-20 08:10:01.493
FA0008096,1598,MAILING,FOG,1,2015-03-20 08:10:01.500
FA0008097,1599,MAILING,FOG,1,2015-03-20 08:10:01.503
FA0008098,1600,MAILING,FOG,1,2015-03-20 08:10:01.510
FA0008099,1601,MAILING,FOG,1,2015-03-20 08:10:01.513
FA0008100,1602,MAILING,FOG,1,2015-03-20 08:10:01.527
FA0008101,1603,MAILING,FOG,1,2015-03-20 08:10:01.530
FA0008103,1604,MAILING,FOG,1,2015-03-20 08:10:01.537
FA0008104,1605,Restaurant Manager,FOG,1,2015-03-20 08:10:01.540
FA0008105,1606,MAILING,FOG,1,2015-03-20 08:10:01.567
FA0008107,1607,MAILING,FOG,1,2015-03-20 08:10:01.583
FA0008108,1608,MAILING,FOG,1,2015-03-20 08:10:01.590
FA0008109,1609,MAILING,FOG,1,2015-03-20 08:10:01.593
FA0008110,1610,MAILING,FOG,1,2015-03-20 08:10:01.603
FA0008111,1611,MAILING,FOG,1,2015-03-20 08:10:01.607
FA0008113,1612,MAILING,FOG,1,2015-03-20 08:10:01.620
FA0008118,1613,MAILING,FOG,1,2015-03-20 08:10:01.623
FA0008133,1614,MAILING,FOG,1,2015-03-20 08:10:01.640
FA0008135,1615,MAILING,FOG,1,2015-03-20 08:10:01.650
FA0008136,1616,MAILING,FOG,1,2015-03-20 08:10:01.670
FA0008142,1617,MAILING,FOG,1,2015-03-20 08:10:01.690
FA0008143,1618,MAILING,FOG,1,2015-03-20 08:10:01.697
FA0008145,1619,MAILING,FOG,1,2015-03-20 08:10:01.700
FA0008153,1620,MAILING,FOG,1,2015-03-20 08:10:01.707
FA0008154,1621,MAILING,FOG,1,2015-03-20 08:10:01.710
FA0008155,1622,MAILING,FOG,1,2015-03-20 08:10:01.713
FA0008156,1623,MAILING,FOG,1,2015-03-20 08:10:01.720
FA0008172,1624,MAILING,FOG,1,2015-03-20 08:10:01.730
FA0008179,1625,MAILING,FOG,1,2015-03-20 08:10:01.733
FA0008191,1626,MAILING,FOG,1,2015-03-20 08:10:01.737
FA0008195,1627,MAILING,FOG,1,2015-03-20 08:10:01.740
FA0008197,1628,MAILING,FOG,1,2015-03-20 08:10:01.763
FA0008200,1630,MAILING,FOG,1,2015-03-20 08:10:01.770
FA0008211,1631,MAILING,FOG,1,2015-03-20 08:10:01.780
FA0008212,1632,MAILING,FOG,1,2015-03-20 08:10:01.783
FA0008216,1633,MAILING,FOG,1,2015-03-20 08:10:01.787
FA0008217,1634,MAILING,FOG,1,2015-03-20 08:10:01.790
FA0008248,1635,MAILING,FOG,1,2015-03-20 08:10:01.797
FA0008249,1636,MAILING,FOG,1,2015-03-20 08:10:01.800
FA0008250,1637,MAILING,FOG,1,2015-03-20 08:10:01.803
FA0008252,1638,MAILING,FOG,1,2015-03-20 08:10:01.807
FA0008253,1639,MAILING,FOG,1,2015-03-20 08:10:01.810
FA0008254,1640,MAILING,FOG,1,2015-03-20 08:10:01.813
FA0008255,1641,MAILING,FOG,1,2015-03-20 08:10:01.820
FA0008288,1643,MAILING,FOG,1,2015-03-20 08:10:01.827
FA0008290,1644,MAILING,FOG,1,2015-03-20 08:10:01.830
FA0008300,1645,MAILING,FOG,1,2015-03-20 08:10:01.833
FA0008317,1646,MAILING,FOG,1,2015-03-20 08:10:01.840
FA0008320,1647,MAILING,FOG,1,2015-03-20 08:10:01.843
FA0008328,1648,MAILING,FOG,1,2015-03-20 08:10:01.860
FA0008332,1649,MAILING,FOG,1,2015-03-20 08:10:01.863
FA0008339,1650,MAILING,FOG,1,2015-03-20 08:10:01.867
FA0008340,1651,MAILING,FOG,1,2015-03-20 08:10:01.870
FA0008341,1652,MAILING,FOG,1,2015-03-20 08:10:01.877
FA0008351,1653,MAILING,FOG,1,2015-03-20 08:10:01.880
FA0008352,1654,MAILING,FOG,1,2015-03-20 08:10:01.943
FA0008370,1655,MAILING,FOG,1,2015-03-20 08:10:01.970
FA0008373,1656,MAILING,FOG,1,2015-03-20 08:10:01.973
FA0008374,1657,MAILING,FOG,1,2015-03-20 08:10:01.977
FA0008396,1658,MAILING,FOG,1,2015-03-20 08:10:01.980
FA0008421,1659,MAILING,FOG,1,2015-03-20 08:10:01.987
FA0008454,1660,MAILING,FOG,1,2015-03-20 08:10:01.993
FA0008474,1662,MAILING,FOG,1,2015-03-20 08:10:02.010
FA0008486,1663,OWNER,FOG,1,2015-03-20 08:10:02.017
FA0008487,1664,MAILING,FOG,1,2015-03-20 08:10:02.020
FA0008491,1665,MAILING,FOG,1,2015-03-20 08:10:02.023
FA0008504,1666,MAILING,FOG,1,2015-03-20 08:10:02.027
FA0008534,1667,MAILING,FOG,1,2015-03-20 08:10:02.033
FA0008569,1668,MAILING,FOG,1,2015-03-20 08:10:02.037
FA0008596,1669,MAILING,FOG,1,2015-03-20 08:10:02.040
FA0008604,1670,MAILING,FOG,1,2015-03-20 08:10:02.050
FA0008606,1671,MAILING,FOG,1,2015-03-20 08:10:02.060
FA0008619,1672,MAILING,FOG,1,2015-03-20 08:10:02.063
FA0008625,1673,MAILING,FOG,1,2015-03-20 08:10:02.070
FA0008646,1674,MAILING,FOG,1,2015-03-20 08:10:02.073
FA0008648,1675,OWNER,FOG,1,2015-03-20 08:10:02.080
FA0008650,1676,MAILING,FOG,1,2015-03-20 08:10:02.087
FA0008656,1678,MAILING,FOG,1,2015-03-20 08:10:02.163
FA0008665,1679,MAILING,FOG,1,2015-03-20 08:10:02.170
FA0008669,1680,MAILING,FOG,1,2015-03-20 08:10:02.177
FA0008672,1681,MAILING,FOG,1,2015-03-20 08:10:02.197
FA0008673,1682,MAILING,FOG,1,2015-03-20 08:10:02.213
FA0008686,1683,Restaurant Manager,FOG,1,2015-03-20 08:10:02.220
FA0008687,1684,MAILING,FOG,1,2015-03-20 08:10:02.223
FA0008691,1685,MAILING,FOG,1,2015-03-20 08:10:02.230
FA0008706,1687,MAILING,FOG,1,2015-03-20 08:10:02.283
FA0008712,1688,MAILING,FOG,1,2015-03-20 08:10:02.290
FA0008713,1689,MAILING,FOG,1,2015-03-20 08:10:02.310
FA0008717,1690,MAILING,FOG,1,2015-03-20 08:10:02.343
FA0008722,1691,MAILING,FOG,1,2015-03-20 08:10:02.363
FA0008725,1692,MAILING,FOG,1,2015-03-20 08:10:02.370
FA0008727,1693,MAILING,FOG,1,2015-03-20 08:10:02.373
FA0008728,1694,MAILING,FOG,1,2015-03-20 08:10:02.380
FA0008744,1696,MAILING,FOG,1,2015-03-20 08:10:02.387
FA0008748,1697,MAILING,FOG,1,2015-03-20 08:10:02.390
FA0008755,1698,MAILING,FOG,1,2015-03-20 08:10:02.397
FA0008757,1699,MAILING,FOG,1,2015-03-20 08:10:02.400
FA0008767,1700,MAILING,FOG,1,2015-03-20 08:10:02.407
FA0008772,1702,MAILING,FOG,1,2015-03-20 08:10:02.413
FA0008793,1703,MAILING,FOG,1,2015-03-20 08:10:02.417
FA0008813,1704,MAILING,FOG,1,2015-03-20 08:10:02.420
FA0008817,1705,MAILING,FOG,1,2015-03-20 08:10:02.427
FA0008819,1706,MAILING,FOG,1,2015-03-20 08:10:02.433
FA0008826,1707,MAILING,FOG,1,2015-03-20 08:10:02.437
FA0008828,1708,MAILING,FOG,1,2015-03-20 08:10:02.440
FA0008830,1709,MAILING,FOG,1,2015-03-20 08:10:02.443
FA0008839,1710,MAILING,FOG,1,2015-03-20 08:10:02.463
FA0008846,1711,MAILING,FOG,1,2015-03-20 08:10:02.470
FA0008847,1712,MAILING,FOG,1,2015-03-20 08:10:02.473
FA0008858,1714,MAILING,FOG,1,2015-03-20 08:10:02.480
FA0008860,1715,MAILING,FOG,1,2015-03-20 08:10:02.487
FA0008863,1716,MAILING,FOG,1,2015-03-20 08:10:02.490
FA0008867,1717,MAILING,FOG,1,2015-03-20 08:10:02.497
FA0008872,1718,MAILING,FOG,1,2015-03-20 08:10:02.500
FA0008876,1719,MAILING,FOG,1,2015-03-20 08:10:02.503
FA0008879,1720,MAILING,FOG,1,2015-03-20 08:10:02.510
FA0008880,1721,MAILING,FOG,1,2015-03-20 08:10:02.513
FA0008884,1722,MAILING,FOG,1,2015-03-20 08:10:02.517
FA0008885,1723,MAILING,FOG,1,2015-03-20 08:10:02.520
FA0008886,1724,MAILING,FOG,1,2015-03-20 08:10:02.527
FA0008888,1725,MAILING,FOG,1,2015-03-20 08:10:02.537
FA0008890,1726,MAILING,FOG,1,2015-03-20 08:10:02.547
FA0008895,1728,MAILING,FOG,1,2015-03-20 08:10:02.577
FA0008909,1729,MAILING,FOG,1,2015-03-20 08:10:02.583
FA0008910,1730,MAILING,FOG,1,2015-03-20 08:10:02.607
FA0008917,1731,MAILING,FOG,1,2015-03-20 08:10:02.617
FA0008921,1732,MAILING,FOG,1,2015-03-20 08:10:02.620
FA0008922,1733,MAILING,FOG,1,2015-03-20 08:10:02.627
FA0008925,1734,MAILING,FOG,1,2015-03-20 08:10:02.630
FA0008927,1736,MAILING,FOG,1,2015-03-20 08:10:02.640
FA0008930,1737,MAILING,FOG,1,2015-03-20 08:10:02.643
FA0008935,1738,MAILING,FOG,1,2015-03-20 08:10:02.647
FA0008938,1739,MAILING,FOG,1,2015-03-20 08:10:02.660
FA0008939,1740,MAILING,FOG,1,2015-03-20 08:10:02.670
FA0011707,1741,MAILING,FOG,1,2015-03-20 08:10:02.673
FA0008945,1742,MAILING,FOG,1,2015-03-20 08:10:02.680
FA0008946,1743,MAILING,FOG,1,2015-03-20 08:10:02.683
FA0008947,1744,MAILING,FOG,1,2015-03-20 08:10:02.687
FA0008948,1745,MAILING,FOG,1,2015-03-20 08:10:02.690
FA0008950,1746,MAILING,FOG,1,2015-03-20 08:10:02.697
FA0008956,1747,MAILING,FOG,1,2015-03-20 08:10:02.700
FA0008974,1748,MAILING,FOG,1,2015-03-20 08:10:02.703
FA0008977,1749,MAILING,FOG,1,2015-03-20 08:10:02.710
FA0008982,1750,MAILING,FOG,1,2015-03-20 08:10:02.713
FA0008989,1751,MAILING,FOG,1,2015-03-20 08:10:02.717
FA0008996,1753,MAILING,FOG,1,2015-03-20 08:10:02.730
FA0008997,1754,MAILING,FOG,1,2015-03-20 08:10:02.737
FA0012624,1755,MAILING,FOG,1,2015-03-20 08:10:02.743
FA0009013,1758,MAILING,FOG,1,2015-03-20 08:10:02.780
FA0009017,1759,MAILING,FOG,1,2015-03-20 08:10:02.783
FA0009023,1760,MAILING,FOG,1,2015-03-20 08:10:02.790
FA0009024,1761,MAILING,FOG,1,2015-03-20 08:10:02.800
FA0009027,1762,MAILING,FOG,1,2015-03-20 08:10:02.810
FA0009028,1763,MAILING,FOG,1,2015-03-20 08:10:02.820
FA0009037,1764,MAILING,FOG,1,2015-03-20 08:10:02.830
FA0009044,1765,MAILING,FOG,1,2015-03-20 08:10:02.840
FA0009045,1766,MAILING,FOG,1,2015-03-20 08:10:02.850
FA0009047,1767,MAILING,FOG,1,2015-03-20 08:10:02.870
FA0009050,1768,MAILING,FOG,1,2015-03-20 08:10:02.880
FA0009059,1769,Building Manager,FOG,1,2015-03-20 08:10:02.930
FA0009085,1771,MAILING,FOG,1,2015-03-20 08:10:02.973
FA0009109,1772,MAILING,FOG,1,2015-03-20 08:10:02.983
FA0009115,1773,MAILING,FOG,1,2015-03-20 08:10:02.990
FA0009116,1774,MAILING,FOG,1,2015-03-20 08:10:02.993
FA0009117,1775,MAILING,FOG,1,2015-03-20 08:10:02.997
FA0009149,1776,MAILING,FOG,1,2015-03-20 08:10:03.007
FA0012828,1777,MAILING,FOG,1,2015-03-20 08:10:03.027
FA0009160,1778,MAILING,FOG,1,2015-03-20 08:10:03.030
FA0009170,1779,MAILING,FOG,1,2015-03-20 08:10:03.037
FA0009220,1780,MAILING,FOG,1,2015-03-20 08:10:03.040
FA0009228,1782,MAILING,FOG,1,2015-03-20 08:10:03.047
FA0009253,1783,MAILING,FOG,1,2015-03-20 08:10:03.050
FA0009254,1784,MAILING,FOG,1,2015-03-20 08:10:03.070
FA0009261,1785,MAILING,FOG,1,2015-03-20 08:10:03.077
FA0009269,1786,MAILING,FOG,1,2015-03-20 08:10:03.080
FA0009272,1787,MAILING,FOG,1,2015-03-20 08:10:03.083
FA0009275,1788,MAILING,FOG,1,2015-03-20 08:10:03.087
FA0009279,1789,MAILING,FOG,1,2015-03-20 08:10:03.090
FA0009281,1790,MAILING,FOG,1,2015-03-20 08:10:03.097
FA0009286,1791,MAILING,FOG,1,2015-03-20 08:10:03.100
FA0009310,1792,MAILING,FOG,1,2015-03-20 08:10:03.103
FA0009334,1793,MAILING,FOG,1,2015-03-20 08:10:03.113
FA0009335,1794,MAILING,FOG,1,2015-03-20 08:10:03.120
FA0009349,1795,MAILING,FOG,1,2015-03-20 08:10:03.123
FA0009350,1796,MAILING,FOG,1,2015-03-20 08:10:03.127
FA0009368,1797,MAILING,FOG,1,2015-03-20 08:10:03.133
FA0009375,1798,Authorized,FOG,1,2015-03-20 08:10:03.137
FA0009391,1799,MAILING,FOG,1,2015-03-20 08:10:03.140
FA0009400,1800,MAILING,FOG,1,2015-03-20 08:10:03.147
FA0009405,1802,MAILING,FOG,1,2015-03-20 08:10:03.173
FA0009431,1804,MAILING,FOG,1,2015-03-20 08:10:03.190
FA0009440,1805,MAILING,FOG,1,2015-03-20 08:10:03.190
FA0009456,1806,MAILING,FOG,1,2015-03-20 08:10:03.197
FA0009491,1807,MAILING,FOG,1,2015-03-20 08:10:03.200
